AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed,round,year
20.53834586466165,54.517293233082704,1014.9105263157895,False,27.627819548872182,0.8872180451127819,1,2021
10.621118012422361,69.4888198757764,1011.2527950310558,True,16.827329192546582,0.4788819875776397,2,2021
19.392537313432832,39.403731343283575,1004.8134328358207,False,38.950746268656715,0.8373134328358208,3,2021
22.203076923076924,57.55307692307692,993.5746153846155,False,32.9223076923077,0.4576923076923077,4,2021
20.760740740740744,61.42444444444444,1015.5711111111109,False,37.595555555555556,0.3162962962962963,5,2021
24.17093023255814,55.80523255813954,1014.7308139534885,False,38.31453488372093,0.2837209302325581,6,2021
25.314399999999996,58.6304,960.6376,False,35.22879999999999,1.1656,7,2021
26.692372881355933,33.246610169491525,938.4771186440677,False,52.35254237288136,0.36779661016949144,8,2021
20.96602564102564,49.73076923076923,934.7211538461538,True,33.18397435897436,0.34807692307692306,9,2021
27.226701570680625,68.61570680628273,977.6308900523562,True,37.822513089005234,0.5675392670157068,11,2021
13.012413793103448,96.43586206896552,970.2217241379312,True,15.258620689655173,0.5113793103448276,12,2021
21.504430379746836,54.10822784810126,1021.5056962025316,False,36.10569620253165,0.4424050632911392,13,2021
19.13860759493671,61.947468354430384,1023.131012658228,True,21.75696202531645,0.2905063291139241,15,2021
15.82547770700637,93.5248407643312,1006.4101910828023,False,18.18089171974522,0.486624203821656,16,2021
28.148447204968942,61.192546583850934,992.1298136645962,False,37.47080745341616,0.8540372670807453,17,2021
21.206707317073167,31.2109756097561,784.2134146341463,False,47.579268292682926,0.3664634146341464,18,2021
26.41513157894737,75.54013157894737,1012.3072368421053,True,30.60328947368421,0.42302631578947364,20,2021
28.816062176165804,76.20310880829015,1013.7974093264249,False,31.68497409326425,0.27150259067357513,21,2021
24.519108280254777,59.05477707006369,1017.7108280254779,False,28.465605095541402,0.4146496815286624,22,2021
24.077477477477483,30.91531531531532,997.0036036036036,True,36.324324324324316,3.6918918918918915,1,2018
27.982524271844653,47.36310679611651,1009.4941747572815,False,32.19805825242719,0.9582524271844662,2,2018
19.446428571428573,24.089285714285715,1018.1312500000001,True,37.01964285714286,1.8375000000000001,3,2018
16.66140350877193,45.651754385964914,1021.9131578947369,False,25.25175438596491,2.2228070175438597,4,2018
16.050476190476193,52.28666666666667,1001.5419047619047,True,32.33904761904761,1.9523809523809523,5,2018
26.640707964601766,50.892920353982305,1015.2106194690267,True,34.60973451327434,1.382300884955752,6,2018
20.52358490566038,27.82547169811321,1017.5150943396227,False,36.94905660377359,2.471698113207547,7,2018
24.546078431372553,49.049019607843135,966.2598039215685,True,42.03333333333334,1.8156862745098041,8,2018
23.176086956521743,37.141304347826086,936.1097826086957,False,45.87934782608695,2.4847826086956526,9,2018
27.43163265306122,38.73979591836735,1008.3040816326529,False,52.16938775510204,1.4612244897959183,10,2018
26.40192307692308,54.80769230769231,1001.3999999999999,True,40.66826923076923,2.0086538461538463,11,2018
33.75887850467289,33.00654205607477,983.5271028037382,False,51.08971962616822,1.1429906542056074,12,2018
17.327358490566038,37.700943396226414,966.9103773584906,False,27.89811320754717,2.039622641509434,13,2018
22.189898989898992,63.8070707070707,995.219191919192,True,30.822222222222223,2.1242424242424245,14,2018
29.86541353383459,66.03609022556391,1007.8112781954889,False,33.12406015037594,1.978947368421053,15,2018
24.778181818181817,61.30818181818182,1016.5336363636363,True,29.945454545454545,1.997272727272727,16,2018
28.26481481481482,50.51574074074074,1008.1925925925926,False,37.17037037037037,1.7916666666666667,17,2018
21.93358778625954,37.555725190839695,1005.9,False,30.486259541984733,2.0908396946564882,18,2018
20.1231884057971,50.70942028985507,784.1927536231884,False,34.47028985507246,1.5594202898550724,19,2018
23.7696,75.4128,923.9295999999999,False,40.0688,2.1872000000000003,20,2018
31.273722627737225,45.43795620437956,1013.1116788321167,True,33.31824817518248,2.1635036496350364,21,2018
23.477868852459014,70.4532786885246,1015.3344262295083,False,41.31311475409837,1.166393442622951,1,2019
26.210852713178294,53.372093023255815,1003.4372093023255,False,28.610852713178296,2.7108527131782947,2,2019
19.32992125984252,45.98110236220473,1019.2181102362205,False,27.33700787401575,3.3157480314960632,3,2019
19.76356589147287,51.40852713178294,1013.7751937984497,False,39.65426356589147,1.2496124031007751,4,2019
20.147727272727273,54.724242424242426,1006.7916666666666,False,40.72727272727273,1.9295454545454545,5,2019
22.754676258992802,52.697841726618705,1010.9107913669066,True,32.72949640287769,0.9035971223021583,6,2019
29.368253968253967,16.14761904761905,1022.1111111111112,False,51.098412698412695,1.3087301587301585,7,2019
26.89421487603306,39.09090909090909,966.7239669421491,False,54.525619834710746,1.6785123966942148,8,2019
34.44406779661016,17.965254237288136,940.8889830508475,False,50.74406779661018,1.225423728813559,9,2019
18.905084745762718,62.135593220338976,1006.3330508474575,False,30.32203389830509,2.011864406779661,10,2019
21.503401360544217,87.83061224489796,991.6278911564625,True,26.441496598639453,1.006122448979592,11,2019
25.66,33.893076923076926,986.4846153846154,False,44.096923076923076,1.1938461538461538,12,2019
17.4,57.03,968.2574999999999,False,28.119166666666665,2.0358333333333336,13,2019
21.0972972972973,51.574774774774774,989.2405405405406,False,33.04054054054055,1.5666666666666667,14,2019
29.965161290322584,66.45548387096774,1010.941935483871,False,35.752903225806456,1.8574193548387095,15,2019
22.02977099236641,67.41526717557252,1016.7824427480916,True,34.33206106870229,1.8740458015267176,16,2019
21.619354838709675,57.47822580645161,1009.141935483871,False,32.18387096774193,5.468548387096775,17,2019
23.203030303030303,46.28787878787879,780.509090909091,False,41.633333333333326,1.3265151515151512,18,2019
21.475572519083972,29.242748091603048,1001.4763358778628,False,29.081679389312974,2.553435114503817,19,2019
21.016793893129773,60.289312977099236,924.7916030534351,False,46.45343511450381,1.2877862595419847,20,2019
26.018045112781955,64.47142857142858,1015.3834586466165,False,29.566165413533835,1.2646616541353384,21,2019
28.684166666666666,33.8325,938.7708333333334,False,52.025,1.8875,1,2020
20.822499999999998,34.005,945.9099999999999,True,39.919999999999995,2.228333333333333,2,2020
20.74179104477612,77.19253731343284,986.3149253731344,True,27.129850746268662,1.5597014925373132,3,2020
21.29140625,44.16796874999999,998.40859375,False,40.6328125,3.1140625,4,2020
25.287068965517243,58.55603448275862,1000.9508620689655,False,43.227586206896554,2.236206896551724,5,2020
29.7968992248062,56.38449612403101,997.7038759689923,False,47.55581395348836,1.5449612403100776,6,2020
18.568595041322315,54.85289256198346,962.4297520661157,False,29.823966942148758,1.465289256198347,7,2020
28.090909090909093,40.12447552447553,990.7804195804194,False,41.201398601398594,1.520979020979021,8,2020
30.169886363636362,39.94431818181818,993.6153409090911,False,43.10227272727273,2.3647727272727277,9,2020
28.806060606060612,51.362878787878785,1012.8787878787879,False,40.342424242424244,1.428787878787879,10,2020
9.499999999999998,59.40408163265305,947.3591836734694,True,16.360204081632652,1.6173469387755104,11,2020
20.50546875,67.528125,1007.340625,False,25.715625,4.040625,12,2020
18.0304,71.1368,1017.8919999999999,False,23.2608,1.3416,13,2020
13.09568345323741,80.1611510791367,1008.4964028776981,True,15.205755395683456,1.0661870503597122,14,2020
25.09907407407407,67.84722222222223,1015.8972222222221,False,27.548148148148147,0.8430555555555557,15,2020
20.947244094488195,58.169291338582674,1015.9417322834647,False,23.469291338582668,1.9480314960629919,16,2020
23.121481481481478,55.44666666666667,1015.8474074074076,False,27.98,2.504444444444444,17,2020
20.53834586466165,54.517293233082704,1014.9105263157895,False,27.627819548872182,0.8872180451127819,1,2021
10.621118012422361,69.4888198757764,1011.2527950310558,True,16.827329192546582,0.4788819875776397,2,2021
19.392537313432832,39.403731343283575,1004.8134328358207,False,38.950746268656715,0.8373134328358208,3,2021
22.203076923076924,57.55307692307692,993.5746153846155,False,32.9223076923077,0.4576923076923077,4,2021
20.760740740740744,61.42444444444444,1015.5711111111109,False,37.595555555555556,0.3162962962962963,5,2021
24.17093023255814,55.80523255813954,1014.7308139534885,False,38.31453488372093,0.2837209302325581,6,2021
25.314399999999996,58.6304,960.6376,False,35.22879999999999,1.1656,7,2021
26.692372881355933,33.246610169491525,938.4771186440677,False,52.35254237288136,0.36779661016949144,8,2021
20.96602564102564,49.73076923076923,934.7211538461538,True,33.18397435897436,0.34807692307692306,9,2021
27.226701570680625,68.61570680628273,977.6308900523562,True,37.822513089005234,0.5675392670157068,11,2021
13.012413793103448,96.43586206896552,970.2217241379312,True,15.258620689655173,0.5113793103448276,12,2021
21.504430379746836,54.10822784810126,1021.5056962025316,False,36.10569620253165,0.4424050632911392,13,2021
19.13860759493671,61.947468354430384,1023.131012658228,True,21.75696202531645,0.2905063291139241,15,2021
15.82547770700637,93.5248407643312,1006.4101910828023,False,18.18089171974522,0.486624203821656,16,2021
28.148447204968942,61.192546583850934,992.1298136645962,False,37.47080745341616,0.8540372670807453,17,2021
21.206707317073167,31.2109756097561,784.2134146341463,False,47.579268292682926,0.3664634146341464,18,2021
26.41513157894737,75.54013157894737,1012.3072368421053,True,30.60328947368421,0.42302631578947364,20,2021
28.816062176165804,76.20310880829015,1013.7974093264249,False,31.68497409326425,0.27150259067357513,21,2021
24.519108280254777,59.05477707006369,1017.7108280254779,False,28.465605095541402,0.4146496815286624,22,2021
23.617791411042944,29.49079754601227,1010.3858895705521,False,28.61042944785276,0.3049079754601227,1,2022
25.42039473684211,59.66447368421053,1012.7776315789474,False,28.40921052631579,2.359210526315789,2,2022
26.69743589743589,43.65384615384615,1014.2461538461537,False,37.40833333333334,1.8128205128205126,3,2022
30.617283950617285,58.858024691358025,1009.3049382716049,True,42.81975308641975,2.2672839506172835,5,2022
36.56585365853658,7.109756097560975,996.0158536585366,False,48.957317073170735,3.488414634146341,6,2022
22.27469387755102,75.66530612244898,1002.9922448979592,True,31.038367346938774,0.9902040816326529,7,2022
25.435403726708078,59.49068322981366,1009.9012422360249,False,47.14968944099379,1.529192546583851,8,2022
20.762962962962963,28.925925925925927,1012.4012345679013,False,41.261111111111106,3.552469135802469,9,2022
18.25320197044335,59.748768472906406,1002.3581280788177,True,30.026108374384233,1.4561576354679802,10,2022
30.164843750000003,47.734375,967.9078125000001,False,54.46171875,1.9460937499999997,12,2022
18.559880239520957,69.31736526946108,985.5814371257484,True,26.720958083832333,4.0341317365269465,13,2022
21.78717948717949,40.51923076923077,971.0519230769229,False,36.08397435897436,1.5192307692307692,14,2022
22.73006134969325,75.38036809815951,1017.10981595092,False,33.44601226993865,1.061963190184049,15,2022
27.73469387755102,33.14965986394558,993.3401360544218,False,43.138775510204084,1.3612244897959185,16,2022
26.23254901960784,87.44705882352942,1008.1439215686274,True,28.973333333333333,0.9298039215686275,17,2022
